order_id,customer_id,destination_id,shipping_mode_id,order_status_id,delivery_status_id,order_type_id,order_date,shipping_date,days_for_shipping_real,days_for_shipment_scheduled
398,1365,272,4,4,4,2,1/6/2015 19:05,1/10/2015 19:05,4,4
399,1473,272,4,8,2,4,1/6/2015 19:26,1/11/2015 19:26,5,4
401,9692,85,4,8,1,4,1/6/2015 20:08,1/8/2015 20:08,2,4
402,9547,250,4,7,1,3,1/6/2015 20:29,1/9/2015 20:29,3,4
403,4178,1700,4,3,4,2,1/6/2015 20:50,1/10/2015 20:50,4,4
404,1478,1700,4,2,2,1,1/6/2015 21:11,1/11/2015 21:11,5,4
405,9498,83,4,3,2,2,1/6/2015 21:32,1/12/2015 21:32,6,4
407,3333,1426,4,8,1,4,1/6/2015 22:14,1/9/2015 22:14,3,4
408,2252,1426,4,5,4,3,1/6/2015 22:35,1/10/2015 22:35,4,4
409,11102,135,3,8,2,4,1/6/2015 22:56,1/11/2015 22:56,5,2
410,1288,135,3,6,2,4,1/6/2015 23:17,1/12/2015 23:17,6,2
411,11164,1405,4,9,3,4,1/6/2015 23:38,1/8/2015 23:38,2,4
413,7278,1784,4,2,4,1,1/7/2015 0:20,1/11/2015 0:20,4,4
414,11776,1784,4,6,2,4,1/7/2015 0:41,1/12/2015 0:41,5,4
415,6110,134,1,2,2,1,1/7/2015 1:02,1/9/2015 1:02,2,1
416,1561,134,1,3,2,2,1/7/2015 1:23,1/9/2015 1:23,2,1
417,11491,1392,3,7,2,3,1/7/2015 1:44,1/10/2015 1:44,3,2
418,4269,1392,2,3,4,2,1/7/2015 2:05,1/7/2015 14:05,0,0
419,8987,144,3,7,2,3,1/7/2015 2:26,1/12/2015 2:26,5,2
421,7839,73,4,6,1,4,1/7/2015 3:08,1/9/2015 3:08,2,4
422,9664,73,4,3,1,2,1/7/2015 3:29,1/10/2015 3:29,3,4
423,9632,73,2,9,3,4,1/7/2015 3:50,1/7/2015 15:50,0,0
424,2457,73,1,8,2,4,1/7/2015 4:11,1/9/2015 4:11,2,1
425,10481,1481,1,7,2,3,1/7/2015 4:32,1/9/2015 4:32,2,1
427,6681,261,1,3,2,2,1/7/2015 5:14,1/9/2015 5:14,2,1
428,3487,261,4,3,4,2,1/7/2015 5:35,1/11/2015 5:35,4,4
429,8466,159,1,2,2,1,1/7/2015 5:56,1/9/2015 5:56,2,1
430,10779,159,1,7,2,3,1/7/2015 6:17,1/9/2015 6:17,2,1
431,4676,294,1,2,2,1,1/7/2015 6:38,1/9/2015 6:38,2,1
432,1197,266,3,3,2,2,1/7/2015 6:59,1/10/2015 6:59,3,2
433,792,158,3,8,2,4,1/7/2015 7:20,1/11/2015 7:20,4,2
436,7610,134,4,8,1,4,1/7/2015 8:24,1/9/2015 8:24,2,4
437,5351,1392,4,3,1,2,1/7/2015 8:45,1/10/2015 8:45,3,4
438,8256,1392,4,3,4,2,1/7/2015 9:06,1/11/2015 9:06,4,4
441,5239,1539,4,7,1,3,1/7/2015 10:09,1/9/2015 10:09,2,4
442,8098,284,4,3,1,2,1/7/2015 10:30,1/10/2015 10:30,3,4
443,8499,284,1,2,2,1,1/7/2015 10:51,1/9/2015 10:51,2,1
444,10004,1719,2,3,4,2,1/7/2015 11:12,1/7/2015 23:12,0,0
446,7620,137,2,7,4,3,1/7/2015 11:54,1/7/2015 23:54,0,0
447,8737,1647,2,2,2,1,1/7/2015 12:15,1/8/2015 0:15,1,0
449,409,228,4,2,2,1,1/7/2015 12:57,1/12/2015 12:57,5,4
450,5085,228,3,4,2,2,1/7/2015 13:18,1/13/2015 13:18,6,2
451,10104,228,3,6,4,4,1/7/2015 13:39,1/9/2015 13:39,2,2
453,381,185,4,9,3,4,1/7/2015 14:21,1/11/2015 14:21,4,4
454,5933,182,4,7,2,3,1/7/2015 14:42,1/12/2015 14:42,5,4
455,6575,182,4,6,2,4,1/7/2015 15:03,1/13/2015 15:03,6,4
456,11295,62,4,2,1,1,1/7/2015 15:24,1/9/2015 15:24,2,4
458,5358,1731,4,3,4,2,1/7/2015 16:06,1/11/2015 16:06,4,4
459,3687,1731,4,3,2,2,1/7/2015 16:27,1/12/2015 16:27,5,4
461,8398,243,4,2,1,1,1/7/2015 17:09,1/9/2015 17:09,2,4
462,5454,243,4,8,1,4,1/7/2015 17:30,1/10/2015 17:30,3,4
463,8709,243,4,3,4,2,1/7/2015 17:51,1/11/2015 17:51,4,4
465,1255,1715,4,7,2,3,1/7/2015 18:33,1/13/2015 18:33,6,4
466,10943,153,1,2,2,1,1/7/2015 18:54,1/9/2015 18:54,2,1
467,1719,153,4,7,1,3,1/7/2015 19:15,1/10/2015 19:15,3,4
468,7305,153,3,3,2,2,1/7/2015 19:36,1/11/2015 19:36,4,2
470,6410,1582,1,7,2,3,1/7/2015 20:18,1/9/2015 20:18,2,1
471,10861,1473,4,6,1,4,1/7/2015 20:39,1/9/2015 20:39,2,4
472,8969,214,4,2,1,1,1/7/2015 21:00,1/10/2015 21:00,3,4
473,5359,146,4,3,4,2,1/7/2015 21:21,1/11/2015 21:21,4,4
474,8349,146,4,7,2,3,1/7/2015 21:42,1/12/2015 21:42,5,4
475,4567,1745,4,2,2,1,1/7/2015 22:03,1/13/2015 22:03,6,4
476,6020,1745,4,7,1,3,1/7/2015 22:24,1/9/2015 22:24,2,4
477,8511,1745,4,4,1,2,1/7/2015 22:45,1/10/2015 22:45,3,4
478,7657,1745,3,3,2,2,1/7/2015 23:06,1/11/2015 23:06,4,2
479,11138,1745,3,3,2,2,1/7/2015 23:27,1/12/2015 23:27,5,2
480,2902,1745,3,8,2,4,1/7/2015 23:48,1/13/2015 23:48,6,2
481,10633,1745,4,8,1,4,1/8/2015 0:09,1/10/2015 0:09,2,4
482,9156,169,1,4,2,2,1/8/2015 0:30,1/10/2015 0:30,2,1
483,12341,158,4,8,4,4,1/8/2015 0:51,1/12/2015 0:51,4,4
484,2409,158,3,7,2,3,1/8/2015 1:12,1/13/2015 1:12,5,2
485,3976,85,3,7,2,3,1/8/2015 1:34,1/14/2015 1:34,6,2
486,1865,85,3,8,4,4,1/8/2015 1:55,1/10/2015 1:55,2,2
487,5698,85,3,8,2,4,1/8/2015 2:16,1/11/2015 2:16,3,2
488,10143,1676,3,7,2,3,1/8/2015 2:37,1/12/2015 2:37,4,2
489,2030,158,3,7,2,3,1/8/2015 2:58,1/13/2015 2:58,5,2
490,9709,185,3,3,2,2,1/8/2015 3:19,1/14/2015 3:19,6,2
491,3945,185,3,4,4,2,1/8/2015 3:40,1/10/2015 3:40,2,2
492,2499,185,3,7,2,3,1/8/2015 4:01,1/11/2015 4:01,3,2
493,1180,1689,3,3,2,2,1/8/2015 4:22,1/12/2015 4:22,4,2
494,8121,261,3,7,2,3,1/8/2015 4:43,1/13/2015 4:43,5,2
495,7242,261,4,3,2,2,1/8/2015 5:04,1/14/2015 5:04,6,4
496,615,49,4,3,1,2,1/8/2015 5:25,1/10/2015 5:25,2,4
497,846,156,4,3,1,2,1/8/2015 5:46,1/11/2015 5:46,3,4
498,6828,67,4,7,4,3,1/8/2015 6:07,1/12/2015 6:07,4,4
499,8920,67,4,3,2,2,1/8/2015 6:28,1/13/2015 6:28,5,4
500,2129,82,4,2,2,1,1/8/2015 6:49,1/14/2015 6:49,6,4
501,1987,1706,4,2,1,1,1/8/2015 7:10,1/10/2015 7:10,2,4
502,7196,1706,4,3,1,2,1/8/2015 7:31,1/11/2015 7:31,3,4
503,6377,293,4,7,4,3,1/8/2015 7:52,1/12/2015 7:52,4,4
504,6288,293,4,3,2,2,1/8/2015 8:13,1/13/2015 8:13,5,4
505,11952,158,4,8,2,4,1/8/2015 8:34,1/14/2015 8:34,6,4
506,3509,235,4,6,1,4,1/8/2015 8:55,1/10/2015 8:55,2,4
508,6970,285,4,3,4,2,1/8/2015 9:37,1/12/2015 9:37,4,4
509,10739,285,4,3,2,2,1/8/2015 9:58,1/13/2015 9:58,5,4
510,7533,285,4,7,2,3,1/8/2015 10:19,1/14/2015 10:19,6,4
511,486,1481,4,8,1,4,1/8/2015 10:40,1/10/2015 10:40,2,4
512,12000,1481,4,3,1,2,1/8/2015 11:01,1/11/2015 11:01,3,4
513,10479,61,4,3,4,2,1/8/2015 11:22,1/12/2015 11:22,4,4
515,5921,61,4,7,2,3,1/8/2015 12:04,1/14/2015 12:04,6,4
516,9204,61,4,3,1,2,1/8/2015 12:25,1/10/2015 12:25,2,4
517,1578,293,4,8,1,4,1/8/2015 12:46,1/11/2015 12:46,3,4
518,5257,293,4,3,4,2,1/8/2015 13:07,1/12/2015 13:07,4,4
519,4780,293,4,3,2,2,1/8/2015 13:28,1/13/2015 13:28,5,4
520,8074,285,4,3,2,2,1/8/2015 13:49,1/14/2015 13:49,6,4
521,6497,174,4,3,1,2,1/8/2015 14:10,1/10/2015 14:10,2,4
522,12300,174,2,3,2,2,1/8/2015 14:31,1/9/2015 2:31,1,0
524,7622,134,1,3,2,2,1/8/2015 15:13,1/10/2015 15:13,2,1
525,10830,1657,3,6,2,4,1/8/2015 15:34,1/14/2015 15:34,6,2
526,7259,1657,3,3,4,2,1/8/2015 15:55,1/10/2015 15:55,2,2
527,5426,1657,4,1,3,4,1/8/2015 16:16,1/11/2015 16:16,3,4
528,6147,66,4,8,4,4,1/8/2015 16:37,1/12/2015 16:37,4,4
529,844,50,4,4,2,2,1/8/2015 16:58,1/13/2015 16:58,5,4
530,6224,139,1,8,2,4,1/8/2015 17:19,1/10/2015 17:19,2,1
531,1950,139,1,7,2,3,1/8/2015 17:40,1/10/2015 17:40,2,1
532,6498,150,1,6,2,4,1/8/2015 18:01,1/10/2015 18:01,2,1
534,6896,150,4,3,2,2,1/8/2015 18:44,1/13/2015 18:44,5,4
535,66,1676,4,3,2,2,1/8/2015 19:05,1/14/2015 19:05,6,4
536,9981,1676,4,4,1,2,1/8/2015 19:26,1/10/2015 19:26,2,4
537,10437,1676,4,3,1,2,1/8/2015 19:47,1/11/2015 19:47,3,4
538,4871,1676,4,8,4,4,1/8/2015 20:08,1/12/2015 20:08,4,4
539,7673,1676,4,7,2,3,1/8/2015 20:29,1/13/2015 20:29,5,4
540,121,1676,4,3,2,2,1/8/2015 20:50,1/14/2015 20:50,6,4
541,4985,1676,3,3,4,2,1/8/2015 21:11,1/10/2015 21:11,2,2
542,597,157,4,2,1,1,1/8/2015 21:32,1/11/2015 21:32,3,4
543,7351,157,4,6,4,4,1/8/2015 21:53,1/12/2015 21:53,4,4
544,281,203,3,7,2,3,1/8/2015 22:14,1/13/2015 22:14,5,2
545,11642,203,3,3,2,2,1/8/2015 22:35,1/14/2015 22:35,6,2
546,7604,1784,3,8,4,4,1/8/2015 22:56,1/10/2015 22:56,2,2
547,7220,159,3,3,2,2,1/8/2015 23:17,1/11/2015 23:17,3,2
548,6889,293,4,9,3,4,1/8/2015 23:38,1/12/2015 23:38,4,4
549,3834,293,4,6,2,4,1/8/2015 23:59,1/13/2015 23:59,5,4
550,9666,176,4,7,2,3,1/9/2015 0:20,1/15/2015 0:20,6,4
551,2867,176,4,3,1,2,1/9/2015 0:41,1/11/2015 0:41,2,4
552,1445,185,4,1,3,4,1/9/2015 1:02,1/12/2015 1:02,3,4
554,10980,161,4,8,2,4,1/9/2015 1:44,1/14/2015 1:44,5,4
555,976,161,4,7,2,3,1/9/2015 2:05,1/15/2015 2:05,6,4
556,7838,161,1,3,2,2,1/9/2015 2:26,1/11/2015 2:26,2,1
557,4855,161,1,3,2,2,1/9/2015 2:47,1/11/2015 2:47,2,1
558,4562,161,1,3,2,2,1/9/2015 3:08,1/11/2015 3:08,2,1
560,744,285,3,4,2,2,1/9/2015 3:50,1/15/2015 3:50,6,2
561,6059,1505,4,6,1,4,1/9/2015 4:11,1/11/2015 4:11,2,4
562,5017,1505,4,6,1,4,1/9/2015 4:32,1/12/2015 4:32,3,4
563,3514,52,4,2,4,1,1/9/2015 4:53,1/13/2015 4:53,4,4
565,3850,52,4,7,2,3,1/9/2015 5:35,1/15/2015 5:35,6,4
567,9527,159,4,2,1,1,1/9/2015 6:17,1/12/2015 6:17,3,4
568,11790,159,4,6,4,4,1/9/2015 6:38,1/13/2015 6:38,4,4
571,5006,135,4,6,1,4,1/9/2015 7:41,1/11/2015 7:41,2,4
572,6691,284,4,6,1,4,1/9/2015 8:02,1/12/2015 8:02,3,4
575,2873,1473,3,8,2,4,1/9/2015 9:05,1/15/2015 9:05,6,2
577,457,161,4,2,1,1,1/9/2015 9:47,1/12/2015 9:47,3,4
579,4137,138,4,8,2,4,1/9/2015 10:29,1/14/2015 10:29,5,4
580,8677,138,4,9,3,4,1/9/2015 10:50,1/15/2015 10:50,6,4
581,3222,138,3,8,4,4,1/9/2015 11:11,1/11/2015 11:11,2,2
582,6220,138,3,2,2,1,1/9/2015 11:33,1/12/2015 11:33,3,2
583,4695,138,3,6,2,4,1/9/2015 11:54,1/13/2015 11:54,4,2
584,1263,138,3,7,2,3,1/9/2015 12:15,1/14/2015 12:15,5,2
585,8399,138,3,7,2,3,1/9/2015 12:36,1/15/2015 12:36,6,2
586,10225,138,3,8,4,4,1/9/2015 12:57,1/11/2015 12:57,2,2
587,6008,285,3,9,3,4,1/9/2015 13:18,1/12/2015 13:18,3,2
589,5609,294,4,3,2,2,1/9/2015 14:00,1/14/2015 14:00,5,4
591,6431,1773,4,3,1,2,1/9/2015 14:42,1/11/2015 14:42,2,4
592,10862,1773,4,2,1,1,1/9/2015 15:03,1/12/2015 15:03,3,4
593,6667,1773,4,6,4,4,1/9/2015 15:24,1/13/2015 15:24,4,4
594,1946,1773,4,7,2,3,1/9/2015 15:45,1/14/2015 15:45,5,4
595,3531,1773,4,5,2,3,1/9/2015 16:06,1/15/2015 16:06,6,4
596,8352,1773,4,7,1,3,1/9/2015 16:27,1/11/2015 16:27,2,4
599,8005,85,4,3,2,2,1/9/2015 17:30,1/14/2015 17:30,5,4
600,3506,85,2,3,2,2,1/9/2015 17:51,1/10/2015 5:51,1,0
601,8977,159,4,3,1,2,1/9/2015 18:12,1/11/2015 18:12,2,4
602,6690,159,4,3,1,2,1/9/2015 18:33,1/12/2015 18:33,3,4
603,6184,1438,4,2,4,1,1/9/2015 18:54,1/13/2015 18:54,4,4
604,6930,151,4,7,2,3,1/9/2015 19:15,1/14/2015 19:15,5,4
605,2879,151,4,3,2,2,1/9/2015 19:36,1/15/2015 19:36,6,4
607,6376,151,4,1,3,4,1/9/2015 20:18,1/12/2015 20:18,3,4
608,10388,151,3,3,2,2,1/9/2015 20:39,1/13/2015 20:39,4,2
609,1241,273,4,8,2,4,1/9/2015 21:00,1/14/2015 21:00,5,4
611,8422,148,4,3,1,2,1/9/2015 21:42,1/11/2015 21:42,2,4
613,460,230,4,3,4,2,1/9/2015 22:24,1/13/2015 22:24,4,4
614,5738,1642,4,2,2,1,1/9/2015 22:45,1/14/2015 22:45,5,4
615,2827,1642,4,3,2,2,1/9/2015 23:06,1/15/2015 23:06,6,4
616,11330,1642,4,8,1,4,1/9/2015 23:27,1/11/2015 23:27,2,4
618,12037,85,4,7,4,3,1/10/2015 0:09,1/14/2015 0:09,4,4
619,11473,85,4,8,2,4,1/10/2015 0:30,1/15/2015 0:30,5,4
620,11346,151,4,3,2,2,1/10/2015 0:51,1/16/2015 0:51,6,4
621,7916,151,4,3,1,2,1/10/2015 1:12,1/12/2015 1:12,2,4
622,3892,151,4,4,1,2,1/10/2015 1:33,1/13/2015 1:33,3,4
623,3658,135,2,5,4,3,1/10/2015 1:54,1/10/2015 13:54,0,0
624,1821,135,2,7,4,3,1/10/2015 2:15,1/10/2015 14:15,0,0
625,5918,135,2,4,4,2,1/10/2015 2:36,1/10/2015 14:36,0,0
626,9123,135,3,2,4,1,1/10/2015 2:57,1/12/2015 2:57,2,2
627,7859,186,3,7,2,3,1/10/2015 3:18,1/13/2015 3:18,3,2
628,9783,289,3,8,2,4,1/10/2015 3:39,1/14/2015 3:39,4,2
629,6772,1444,1,3,2,2,1/10/2015 4:00,1/12/2015 4:00,2,1
630,3449,183,1,3,2,2,1/10/2015 4:22,1/12/2015 4:22,2,1
631,9381,183,1,7,2,3,1/10/2015 4:43,1/12/2015 4:43,2,1
632,529,182,1,6,2,4,1/10/2015 5:04,1/12/2015 5:04,2,1
633,12249,182,4,3,4,2,1/10/2015 5:25,1/14/2015 5:25,4,4
634,4588,1639,4,3,2,2,1/10/2015 5:46,1/15/2015 5:46,5,4
636,10371,1704,4,7,1,3,1/10/2015 6:28,1/12/2015 6:28,2,4
637,2259,1704,4,4,1,2,1/10/2015 6:49,1/13/2015 6:49,3,4
638,3626,69,4,6,4,4,1/10/2015 7:10,1/14/2015 7:10,4,4
639,1072,69,4,3,2,2,1/10/2015 7:31,1/15/2015 7:31,5,4
640,6199,85,4,8,2,4,1/10/2015 7:52,1/16/2015 7:52,6,4
641,11558,240,2,2,4,1,1/10/2015 8:13,1/10/2015 20:13,0,0
643,64,1526,1,7,2,3,1/10/2015 8:55,1/12/2015 8:55,2,1
644,7295,1526,1,7,2,3,1/10/2015 9:16,1/12/2015 9:16,2,1
645,2238,1526,4,3,2,2,1/10/2015 9:37,1/16/2015 9:37,6,4
646,911,260,4,2,1,1,1/10/2015 9:58,1/12/2015 9:58,2,4
647,12319,260,4,3,1,2,1/10/2015 10:19,1/13/2015 10:19,3,4
648,4551,285,1,7,2,3,1/10/2015 10:40,1/12/2015 10:40,2,1
649,7261,285,1,1,3,4,1/10/2015 11:01,1/12/2015 11:01,2,1
650,4170,1715,4,7,2,3,1/10/2015 11:22,1/16/2015 11:22,6,4
651,9264,1715,4,2,1,1,1/10/2015 11:43,1/12/2015 11:43,2,4
652,8732,158,3,7,2,3,1/10/2015 12:04,1/13/2015 12:04,3,2
653,10473,158,3,8,2,4,1/10/2015 12:25,1/14/2015 12:25,4,2
654,286,158,3,3,2,2,1/10/2015 12:46,1/15/2015 12:46,5,2
655,1206,1773,1,7,2,3,1/10/2015 13:07,1/12/2015 13:07,2,1
656,1646,1773,4,8,1,4,1/10/2015 13:28,1/12/2015 13:28,2,4
657,1393,1773,4,7,1,3,1/10/2015 13:49,1/13/2015 13:49,3,4
659,6006,1773,4,3,2,2,1/10/2015 14:31,1/15/2015 14:31,5,4
660,1932,1773,4,2,2,1,1/10/2015 14:52,1/16/2015 14:52,6,4
661,2991,1773,4,4,1,2,1/10/2015 15:13,1/12/2015 15:13,2,4
662,11165,1722,4,3,1,2,1/10/2015 15:34,1/13/2015 15:34,3,4
663,3531,272,4,5,4,3,1/10/2015 15:55,1/14/2015 15:55,4,4
664,4469,1459,4,3,2,2,1/10/2015 16:16,1/15/2015 16:16,5,4
665,5648,1459,4,4,2,2,1/10/2015 16:37,1/16/2015 16:37,6,4
666,993,155,4,3,1,2,1/10/2015 16:58,1/12/2015 16:58,2,4
667,4726,273,2,1,3,4,1/10/2015 17:19,1/11/2015 5:19,1,0
668,8023,273,1,8,2,4,1/10/2015 17:40,1/12/2015 17:40,2,1
669,909,1726,3,8,2,4,1/10/2015 18:01,1/15/2015 18:01,5,2
670,482,139,4,8,2,4,1/10/2015 18:22,1/16/2015 18:22,6,4
671,7926,63,4,7,1,3,1/10/2015 18:43,1/12/2015 18:43,2,4
672,1670,63,4,7,1,3,1/10/2015 19:04,1/13/2015 19:04,3,4
673,2157,158,4,7,4,3,1/10/2015 19:25,1/14/2015 19:25,4,4
674,1295,158,4,3,2,2,1/10/2015 19:46,1/15/2015 19:46,5,4
675,3414,158,4,3,2,2,1/10/2015 20:07,1/16/2015 20:07,6,4
676,5653,158,4,7,1,3,1/10/2015 20:28,1/12/2015 20:28,2,4
677,5182,158,3,7,2,3,1/10/2015 20:49,1/13/2015 20:49,3,2
678,9667,133,4,6,4,4,1/10/2015 21:11,1/14/2015 21:11,4,4
679,5535,157,4,2,2,1,1/10/2015 21:32,1/15/2015 21:32,5,4
680,4599,277,1,4,2,2,1/10/2015 21:53,1/12/2015 21:53,2,1
681,7524,189,1,7,2,3,1/10/2015 22:14,1/12/2015 22:14,2,1
682,9271,153,4,3,1,2,1/10/2015 22:35,1/13/2015 22:35,3,4
684,1546,140,2,2,2,1,1/10/2015 23:17,1/11/2015 11:17,1,0
685,10745,134,2,4,2,2,1/10/2015 23:38,1/11/2015 11:38,1,0
686,7835,134,1,8,2,4,1/10/2015 23:59,1/12/2015 23:59,2,1
687,11639,286,1,7,2,3,1/11/2015 0:20,1/13/2015 0:20,2,1
688,5097,286,1,7,2,3,1/11/2015 0:41,1/13/2015 0:41,2,1
689,8272,286,1,6,2,4,1/11/2015 1:02,1/13/2015 1:02,2,1
690,7279,279,1,7,2,3,1/11/2015 1:23,1/13/2015 1:23,2,1
691,517,279,1,7,2,3,1/11/2015 1:44,1/13/2015 1:44,2,1
692,442,139,4,4,1,2,1/11/2015 2:05,1/14/2015 2:05,3,4
693,10081,139,4,4,4,2,1/11/2015 2:26,1/15/2015 2:26,4,4
694,5015,139,1,8,2,4,1/11/2015 2:47,1/13/2015 2:47,2,1
695,12224,208,4,8,2,4,1/11/2015 3:08,1/17/2015 3:08,6,4
696,11166,208,4,7,1,3,1/11/2015 3:29,1/13/2015 3:29,2,4
697,3126,1466,4,3,1,2,1/11/2015 3:50,1/14/2015 3:50,3,4
698,5283,209,1,3,2,2,1/11/2015 4:11,1/13/2015 4:11,2,1
699,7472,209,4,7,2,3,1/11/2015 4:32,1/16/2015 4:32,5,4
700,2632,1811,4,3,2,2,1/11/2015 4:53,1/17/2015 4:53,6,4
701,9742,1811,4,7,1,3,1/11/2015 5:14,1/13/2015 5:14,2,4
702,1826,1811,4,8,1,4,1/11/2015 5:35,1/14/2015 5:35,3,4
703,1871,273,4,7,4,3,1/11/2015 5:56,1/15/2015 5:56,4,4
705,9639,209,4,6,2,4,1/11/2015 6:38,1/17/2015 6:38,6,4
706,10129,209,4,2,1,1,1/11/2015 6:59,1/13/2015 6:59,2,4
707,5889,209,4,6,1,4,1/11/2015 7:20,1/14/2015 7:20,3,4
708,5695,240,4,2,4,1,1/11/2015 7:41,1/15/2015 7:41,4,4
709,3161,240,4,6,2,4,1/11/2015 8:02,1/16/2015 8:02,5,4
710,5871,240,1,2,2,1,1/11/2015 8:23,1/13/2015 8:23,2,1
711,4688,240,1,7,2,3,1/11/2015 8:44,1/13/2015 8:44,2,1
712,4372,80,1,6,2,4,1/11/2015 9:05,1/13/2015 9:05,2,1
715,864,80,4,6,2,4,1/11/2015 10:08,1/17/2015 10:08,6,4
716,2581,277,4,1,3,4,1/11/2015 10:29,1/13/2015 10:29,2,4
717,8208,277,4,1,3,4,1/11/2015 10:50,1/14/2015 10:50,3,4
719,4768,285,4,8,2,4,1/11/2015 11:32,1/16/2015 11:32,5,4
721,2154,285,3,6,4,4,1/11/2015 12:14,1/13/2015 12:14,2,2
722,9781,1676,4,2,1,1,1/11/2015 12:35,1/14/2015 12:35,3,4
723,371,56,4,6,4,4,1/11/2015 12:56,1/15/2015 12:56,4,4
725,3837,56,4,7,2,3,1/11/2015 13:38,1/17/2015 13:38,6,4
726,5407,56,4,3,1,2,1/11/2015 13:59,1/13/2015 13:59,2,4
727,1049,172,4,3,1,2,1/11/2015 14:21,1/14/2015 14:21,3,4
728,5965,1467,4,3,4,2,1/11/2015 14:42,1/15/2015 14:42,4,4
730,3189,235,4,3,2,2,1/11/2015 15:24,1/17/2015 15:24,6,4
731,5104,235,4,8,1,4,1/11/2015 15:45,1/13/2015 15:45,2,4
732,7633,281,4,3,1,2,1/11/2015 16:06,1/14/2015 16:06,3,4
734,1995,283,4,7,2,3,1/11/2015 16:48,1/16/2015 16:48,5,4
735,9142,203,4,3,2,2,1/11/2015 17:09,1/17/2015 17:09,6,4
736,8536,195,4,3,1,2,1/11/2015 17:30,1/13/2015 17:30,2,4
737,3567,195,4,5,1,3,1/11/2015 17:51,1/14/2015 17:51,3,4
738,10042,1674,4,1,3,4,1/11/2015 18:12,1/15/2015 18:12,4,4
739,5647,79,4,3,2,2,1/11/2015 18:33,1/16/2015 18:33,5,4
740,6271,1559,4,8,2,4,1/11/2015 18:54,1/17/2015 18:54,6,4
741,7481,139,4,3,1,2,1/11/2015 19:15,1/13/2015 19:15,2,4
742,9860,139,4,3,1,2,1/11/2015 19:36,1/14/2015 19:36,3,4
743,2030,70,4,7,4,3,1/11/2015 19:57,1/15/2015 19:57,4,4
745,7435,228,4,8,2,4,1/11/2015 20:39,1/17/2015 20:39,6,4
746,9753,228,4,3,1,2,1/11/2015 21:00,1/13/2015 21:00,2,4
747,4788,185,4,7,1,3,1/11/2015 21:21,1/14/2015 21:21,3,4
748,1198,185,4,3,4,2,1/11/2015 21:42,1/15/2015 21:42,4,4
749,9270,185,4,7,2,3,1/11/2015 22:03,1/16/2015 22:03,5,4
750,4293,139,4,7,2,3,1/11/2015 22:24,1/17/2015 22:24,6,4
753,5094,185,1,1,3,4,1/11/2015 23:27,1/13/2015 23:27,2,1
754,6699,258,1,3,2,2,1/11/2015 23:48,1/13/2015 23:48,2,1
755,1478,185,1,3,2,2,1/12/2015 0:09,1/14/2015 0:09,2,1
756,8441,1392,1,3,2,2,1/12/2015 0:30,1/14/2015 0:30,2,1
757,1648,1392,1,7,2,3,1/12/2015 0:51,1/14/2015 0:51,2,1
758,1244,1392,1,7,2,3,1/12/2015 1:12,1/14/2015 1:12,2,1
759,3328,85,1,3,2,2,1/12/2015 1:33,1/14/2015 1:33,2,1
760,444,85,1,4,2,2,1/12/2015 1:54,1/14/2015 1:54,2,1
761,9748,183,1,3,2,2,1/12/2015 2:15,1/14/2015 2:15,2,1
762,1748,1715,1,6,2,4,1/12/2015 2:36,1/14/2015 2:36,2,1
763,943,1715,4,3,4,2,1/12/2015 2:57,1/16/2015 2:57,4,4
764,8625,1715,4,3,2,2,1/12/2015 3:18,1/17/2015 3:18,5,4
765,2425,1715,4,2,2,1,1/12/2015 3:39,1/18/2015 3:39,6,4
766,12328,284,4,3,1,2,1/12/2015 4:00,1/14/2015 4:00,2,4
768,8123,284,4,3,4,2,1/12/2015 4:42,1/16/2015 4:42,4,4
769,11749,285,4,7,2,3,1/12/2015 5:03,1/17/2015 5:03,5,4
770,12146,146,4,3,2,2,1/12/2015 5:24,1/18/2015 5:24,6,4
771,9026,1709,4,3,1,2,1/12/2015 5:45,1/14/2015 5:45,2,4
772,2863,1660,4,8,1,4,1/12/2015 6:06,1/15/2015 6:06,3,4
773,10414,185,4,7,4,3,1/12/2015 6:27,1/16/2015 6:27,4,4
774,11421,185,3,3,2,2,1/12/2015 6:48,1/17/2015 6:48,5,2
776,3180,256,3,7,4,3,1/12/2015 7:31,1/14/2015 7:31,2,2
777,7761,286,3,4,2,2,1/12/2015 7:52,1/15/2015 7:52,3,2
778,5759,85,3,3,2,2,1/12/2015 8:13,1/16/2015 8:13,4,2
779,2004,1600,4,7,2,3,1/12/2015 8:34,1/17/2015 8:34,5,4
780,2016,1600,4,3,2,2,1/12/2015 8:55,1/18/2015 8:55,6,4
782,12213,185,1,3,2,2,1/12/2015 9:37,1/14/2015 9:37,2,1
783,8321,1554,4,8,4,4,1/12/2015 9:58,1/16/2015 9:58,4,4
785,8191,84,4,3,2,2,1/12/2015 10:40,1/18/2015 10:40,6,4
786,8974,84,4,2,1,1,1/12/2015 11:01,1/14/2015 11:01,2,4
787,1150,148,4,2,1,1,1/12/2015 11:22,1/15/2015 11:22,3,4
788,5625,148,4,6,4,4,1/12/2015 11:43,1/16/2015 11:43,4,4
789,17,1431,4,3,2,2,1/12/2015 12:04,1/17/2015 12:04,5,4
790,103,1431,4,7,2,3,1/12/2015 12:25,1/18/2015 12:25,6,4
791,9961,1431,3,8,4,4,1/12/2015 12:46,1/14/2015 12:46,2,2
